id,name,company,contract_period,rental_fee,benefit,product_id,rental_company_id
5672,LG 냉장고 상냉장 빌트인 무매직 (글라스) 베이지 (상-하) (M626GBB032S) 방문관리,LG구독,36개월,"96,900","289,000",1913,7
5673,LG 냉장고 상냉장 빌트인 무매직 (글라스) 베이지 (상-하) (M626GBB032S) 방문관리,LG구독,48개월,"79,900","298,000",1913,7
5674,LG 냉장고 상냉장 빌트인 무매직 (글라스) 베이지 (상-하) (M626GBB032S) 방문관리,LG구독,60개월,"67,900","304,000",1913,7
5675,LG 냉장고 상냉장 하냉동 344L 클레이 브라운 (Q342GCC133S),스마트렌탈,36개월,"58,900","225,000",1914,3
5676,LG 냉장고 상냉장 하냉동 344L 클레이 브라운 (Q342GCC133S),스마트렌탈,48개월,"46,500","237,000",1914,3
5677,LG 냉장고 상냉장 하냉동 344L 클레이 브라운 (Q342GCC133S),스마트렌탈,60개월,"38,500","245,000",1914,3
5678,LG 냉장고 상냉장 하냉동 344L 클레이 브라운 (Q342GCC133S),렌티스,36개월,"67,400","238,000",1914,5
5679,LG 냉장고 상냉장 하냉동 344L 클레이 브라운 (Q342GCC133S),렌티스,48개월,"55,700","262,000",1914,5
5680,LG 냉장고 상냉장 하냉동 344L 클레이 브라운 (Q342GCC133S),렌티스,60개월,"48,500","285,000",1914,5
5681,LG 냉장고 상냉장 하냉동 344L 핑크 (Q342GPP133S),스마트렌탈,36개월,"58,900","225,000",1915,3
5682,LG 냉장고 상냉장 하냉동 344L 핑크 (Q342GPP133S),스마트렌탈,48개월,"46,500","237,000",1915,3
5683,LG 냉장고 상냉장 하냉동 344L 핑크 (Q342GPP133S),스마트렌탈,60개월,"38,500","245,000",1915,3
5684,LG 냉장고 상냉장 하냉동 344L 핑크 (Q342GPP133S),렌티스,36개월,"62,600","221,000",1915,5
5685,LG 냉장고 상냉장 하냉동 344L 핑크 (Q342GPP133S),렌티스,48개월,"49,800","234,000",1915,5
5686,LG 냉장고 상냉장 하냉동 344L 핑크 (Q342GPP133S),렌티스,60개월,"42,900","252,000",1915,5
5687,LG 슬림 모던 엣지 냉장고 462L (M451MC93),스마트렌탈,36개월,"46,500","178,000",1916,3
5688,LG 슬림 모던 엣지 냉장고 462L (M451MC93),스마트렌탈,48개월,"36,900","188,000",1916,3
5689,LG 슬림 모던 엣지 냉장고 462L (M451MC93),스마트렌탈,60개월,"30,900","197,000",1916,3
5690,LG 슬림 모던 엣지 냉장고 462L (M451MC93),지니원(개인전용),36개월,"45,400","197,000",1916,1
5691,LG 슬림 모던 엣지 냉장고 462L (M451MC93),지니원(개인전용),48개월,"35,800","190,000",1916,1
5692,LG 슬림 모던 엣지 냉장고 462L (M451MC93),지니원(개인전용),60개월,"30,300","182,000",1916,1
5693,LG 슬림 모던 엣지 냉장고 462L (M451MC93),LG헬로비전,36개월,"55,900","362,000",1916,4
5694,LG 슬림 모던 엣지 냉장고 462L (M451MC93),LG헬로비전,48개월,"43,900","379,000",1916,4
5695,LG 슬림 모던 엣지 냉장고 462L (M451MC93),LG헬로비전,60개월,"35,900","387,000",1916,4
5696,LG 슬림 모던 엣지 냉장고 462L (M451MC93),렌티스,36개월,"48,600","171,000",1916,5
5697,LG 슬림 모던 엣지 냉장고 462L (M451MC93),렌티스,48개월,"40,100","188,000",1916,5
5698,LG 슬림 모던 엣지 냉장고 462L (M451MC93),렌티스,60개월,"35,000","206,000",1916,5
5699,LG 오브제 일반냉장고 332L (베이지) (D332MBE34),스마트렌탈,36개월,"27,500","105,000",1917,3
5700,LG 오브제 일반냉장고 332L (베이지) (D332MBE34),스마트렌탈,48개월,"21,900","111,000",1917,3
5701,LG 오브제 일반냉장고 332L (베이지) (D332MBE34),스마트렌탈,60개월,"18,500","118,000",1917,3
5702,LG 오브제 일반냉장고 332L (베이지) (D332MBE34),렌티스,36개월,"31,500","92,000",1917,5
5703,LG 오브제 일반냉장고 332L (베이지) (D332MBE34),렌티스,48개월,"25,600","100,000",1917,5
5704,LG 오브제 일반냉장고 332L (베이지) (D332MBE34),렌티스,60개월,"21,900","107,000",1917,5
5705,LG 오브제 일반냉장고 333L (클레이민트) (D332MCT34),스마트렌탈,36개월,"26,900","103,000",1918,3
5706,LG 오브제 일반냉장고 333L (클레이민트) (D332MCT34),스마트렌탈,48개월,"21,500","109,000",1918,3
5707,LG 오브제 일반냉장고 333L (클레이민트) (D332MCT34),스마트렌탈,60개월,"17,900","114,000",1918,3
5708,LG 오브제 일반냉장고 333L (클레이민트) (D332MCT34),렌티스,36개월,"31,500","92,000",1918,5
5709,LG 오브제 일반냉장고 333L (클레이민트) (D332MCT34),렌티스,48개월,"25,600","100,000",1918,5
5710,LG 오브제 일반냉장고 333L (클레이민트) (D332MCT34),렌티스,60개월,"21,900","107,000",1918,5
5711,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 베이지 (S834BB30),지니원(개인전용),36개월,"93,900","245,000",1919,1
5712,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 베이지 (S834BB30),지니원(개인전용),48개월,"74,300","230,000",1919,1
5713,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 베이지 (S834BB30),지니원(개인전용),60개월,"62,800","213,000",1919,1
5714,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 베이지 (S834BB30),렌티스,36개월,"93,700","386,000",1919,5
5715,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 베이지 (S834BB30),렌티스,48개월,"71,300","392,000",1919,5
5716,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 베이지 (S834BB30),렌티스,60개월,"58,800","404,000",1919,5
5717,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 핑크베이지 (S834PB35),렌티스,36개월,"93,700","386,000",1920,5
5718,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 핑크베이지 (S834PB35),렌티스,48개월,"71,300","392,000",1920,5
5719,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 핑크베이지 (S834PB35),렌티스,60개월,"58,800","404,000",1920,5
5720,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 핑크베이지 (S834PB35),LG헬로비전,36개월,"93,900","608,000",1920,4
5721,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 핑크베이지 (S834PB35),LG헬로비전,48개월,"73,900","638,000",1920,4
5722,LG 오브제컬렉션 매직스페이스 양문형 2도어 냉장고 832L 핑크베이지 (S834PB35),LG헬로비전,60개월,"61,900","668,000",1920,4
5723,LG 일반 원매직 양문형 냉장고 826L (S834S20),지니원(개인전용),36개월,"56,600","113,000",1921,1
5724,LG 일반 원매직 양문형 냉장고 826L (S834S20),지니원(개인전용),48개월,"44,800","103,000",1921,1
5725,LG 일반 원매직 양문형 냉장고 826L (S834S20),지니원(개인전용),60개월,"37,900","93,000",1921,1
5726,LG 일반 원매직 양문형 냉장고 826L (S834S20),렌티스,36개월,"61,100","251,000",1921,5
5727,LG 일반 원매직 양문형 냉장고 826L (S834S20),렌티스,48개월,"47,700","262,000",1921,5
5728,LG 일반 원매직 양문형 냉장고 826L (S834S20),렌티스,60개월,"39,500","271,000",1921,5
5729,LG 일반형 냉장고 335L 화이트 (B332W34),스마트렌탈,36개월,"28,900","110,000",1922,3
5730,LG 일반형 냉장고 335L 화이트 (B332W34),스마트렌탈,48개월,"22,900","116,000",1922,3
5731,LG 일반형 냉장고 335L 화이트 (B332W34),스마트렌탈,60개월,"18,900","120,000",1922,3
5732,LG 일반형 냉장고 335L 화이트 (B332W34),렌티스,36개월,"26,900","79,000",1922,5
5733,LG 일반형 냉장고 335L 화이트 (B332W34),렌티스,48개월,"21,500","84,000",1922,5
5734,LG 일반형 냉장고 335L 화이트 (B332W34),렌티스,60개월,"20,600","101,000",1922,5
5735,루컴즈 냉장고 182L (RTW180H1),스마트렌탈,36개월,"14,900","57,000",1923,3
5736,루컴즈 냉장고 182L (RTW180H1),스마트렌탈,48개월,"11,900","60,000",1923,3
5737,루컴즈 냉장고 182L (RTW180H1),스마트렌탈,60개월,"9,900","63,000",1923,3
5738,루컴즈 냉장고 182L (RTW180H1),LG헬로비전,36개월,"15,900","103,000",1923,4
5739,루컴즈 냉장고 182L (RTW180H1),LG헬로비전,48개월,"12,200","105,000",1923,4
5740,루컴즈 냉장고 182L (RTW180H1),LG헬로비전,60개월,"9,900","106,000",1923,4
5741,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),BS ON,36개월,"96,000","509,000",1924,6
5742,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),BS ON,48개월,"77,000","544,000",1924,6
5743,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),BS ON,60개월,"65,500","579,000",1924,6
5744,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),스마트렌탈,36개월,"99,900","382,000",1924,3
5745,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),스마트렌탈,48개월,"76,900","392,000",1924,3
5746,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),스마트렌탈,60개월,"65,500","418,000",1924,3
5747,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),LG헬로비전,36개월,"162,900","1,055,000",1924,4
5748,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),LG헬로비전,48개월,"125,900","1,087,000",1924,4
5749,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),LG헬로비전,60개월,"103,900","1,122,000",1924,4
5750,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),현대렌탈서비스,36개월,"102,100","540,000",1924,2
5751,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),현대렌탈서비스,48개월,"81,100","576,000",1924,2
5752,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2A),현대렌탈서비스,60개월,"68,500","603,000",1924,2
5753,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,스마트렌탈,36개월,"99,900","382,000",1925,3
5754,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,스마트렌탈,48개월,"76,900","392,000",1925,3
5755,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,스마트렌탈,60개월,"65,500","418,000",1925,3
5756,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,LG헬로비전,36개월,"162,900","1,055,000",1925,4
5757,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,LG헬로비전,48개월,"125,900","1,087,000",1925,4
5758,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,LG헬로비전,60개월,"103,900","1,122,000",1925,4
5759,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,현대렌탈서비스,36개월,"102,100","540,000",1925,2
5760,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,현대렌탈서비스,48개월,"81,100","576,000",1925,2
5761,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,현대렌탈서비스,60개월,"68,500","603,000",1925,2
5762,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,BS ON,36개월,"96,000","509,000",1925,6
5763,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,BS ON,48개월,"77,000","544,000",1925,6
5764,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2Z) 에센셜 화이트,BS ON,60개월,"65,500","579,000",1925,6
5765,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,스마트렌탈,36개월,"99,900","382,000",1926,3
5766,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,스마트렌탈,48개월,"76,900","392,000",1926,3
5767,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,스마트렌탈,60개월,"65,500","418,000",1926,3
5768,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,LG헬로비전,36개월,"162,900","1,055,000",1926,4
5769,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,LG헬로비전,48개월,"125,900","1,087,000",1926,4
5770,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,LG헬로비전,60개월,"103,900","1,122,000",1926,4
5771,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,현대렌탈서비스,36개월,"102,100","540,000",1926,2
5772,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,현대렌탈서비스,48개월,"81,100","576,000",1926,2
5773,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,현대렌탈서비스,60개월,"68,500","603,000",1926,2
5774,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,BS ON,36개월,"96,000","509,000",1926,6
5775,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,BS ON,48개월,"77,000","544,000",1926,6
5776,삼성 4도어 냉장고 Bespoke (fixed) 키친핏 640L (RM70F63R2ZG) 에센셜화이트 에센셜베이지,BS ON,60개월,"65,500","579,000",1926,6
5777,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),BS ON,36개월,"57,000","302,000",1927,6
5778,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),BS ON,48개월,"45,500","322,000",1927,6
5779,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),BS ON,60개월,"38,500","340,000",1927,6
5780,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),지니원(개인전용),36개월,"66,900","407,000",1927,1
5781,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),지니원(개인전용),48개월,"52,900","393,000",1927,1
5782,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),지니원(개인전용),60개월,"44,700","378,000",1927,1
5783,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),LG헬로비전,36개월,"64,900","420,000",1927,4
5784,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),LG헬로비전,48개월,"50,900","439,000",1927,4
5785,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),LG헬로비전,60개월,"42,900","463,000",1927,4
5786,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),현대렌탈서비스,36개월,"59,200","315,000",1927,2
5787,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),현대렌탈서비스,48개월,"47,000","333,000",1927,2
5788,삼성 양문형 냉장고 852L (메탈커버) 젠틀블랙 (RS84DG5022B4),현대렌탈서비스,60개월,"39,700","351,000",1927,2
5789,삼성 양문형 냉장고 852L 젠틀실버 (RS84DG5002M9),현대렌탈서비스,36개월,"56,000","297,000",1928,2
5790,삼성 양문형 냉장고 852L 젠틀실버 (RS84DG5002M9),현대렌탈서비스,48개월,"44,400","315,000",1928,2
5791,삼성 양문형 냉장고 852L 젠틀실버 (RS84DG5002M9),현대렌탈서비스,60개월,"37,500","333,000",1928,2
5792,삼성 양문형 냉장고 852L 젠틀실버 (RS84DG5002M9),BS ON,36개월,"54,000","286,000",1928,6
5793,삼성 양문형 냉장고 852L 젠틀실버 (RS84DG5002M9),BS ON,48개월,"43,000","304,000",1928,6
5794,삼성 양문형 냉장고 852L 젠틀실버 (RS84DG5002M9),BS ON,60개월,"36,500","323,000",1928,6
5795,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),현대렌탈서비스,36개월,"27,900","126,000",1929,2
5796,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),현대렌탈서비스,48개월,"21,900","126,000",1929,2
5797,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),현대렌탈서비스,60개월,"18,500","135,000",1929,2
5798,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),BS ON,36개월,"29,000","120,000",1929,6
5799,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),BS ON,48개월,"23,000","126,000",1929,6
5800,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),BS ON,60개월,"20,000","137,000",1929,6
5801,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),스마트렌탈,36개월,"28,900","110,000",1929,3
5802,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),스마트렌탈,48개월,"22,900","116,000",1929,3
5803,하이얼 2도어 글램글라스 상냉장 하냉동 콤비냉장고 248L 핑크 민트화이트 (HRP257MDPW),스마트렌탈,60개월,"19,500","124,000",1929,3
5804,하이얼 3도어 미니 냉장고 190L 메탈실버 (HRB212MDS),현대렌탈서비스,36개월,"22,500","99,000",1930,2
5805,하이얼 3도어 미니 냉장고 190L 메탈실버 (HRB212MDS),현대렌탈서비스,48개월,"17,900","108,000",1930,2
5806,하이얼 3도어 미니 냉장고 190L 메탈실버 (HRB212MDS),현대렌탈서비스,60개월,"14,900","108,000",1930,2
5807,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),스마트렌탈,36개월,"43,900","168,000",1931,3
5808,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),스마트렌탈,48개월,"34,900","178,000",1931,3
5809,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),스마트렌탈,60개월,"29,500","188,000",1931,3
5810,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),현대렌탈서비스,36개월,"44,500","198,000",1931,2
5811,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),현대렌탈서비스,48개월,"34,500","207,000",1931,2
5812,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),현대렌탈서비스,60개월,"28,500","207,000",1931,2
5813,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),BS ON,36개월,"44,000","181,000",1931,6
5814,하이얼 글램글라스 4도어 냉장고 433L 베이지 글램 화이트 (HRS445MNEW),BS ON,48개월,"35,000","193,000",1931,6
